"";"Harry Potter i Czara Ognia";"Harry Potter i Insygnia Smierci";"Harry Potter i Kamien Filozoficzny";"Harry Potter i Komnata Tajemnic";"Harry Potter i Ksiaze Polkrwi";"Harry Potter i Przeklete Dziecko";"Harry Potter i Wiezien Azkabanu";"Harry Potter i Zakon Feniksa";"Opowiesci z Narni. Kon i jego chlopiec";"Opowiesci z Narni. Ksiaze Kaspian";"Opowiesci z Narni. Lew, czarownica i stara szafa";"Opowiesci z Narni. Ostatnia bitwa";"Opowiesci z Narni. Podroz Wedrowca do Switu";"Opowiesci z Narni. Siostrzeniec Czarodzieja";"Opowiesci z Narni. Srebrne krzeslo";"Zmierzch.Ksiezyc w Nowiu";"Zmierzch.Przed Switem";"Zmierzch.Zacmienie";"Zmierzch.Zmierzch"
"londynu";0,00113683147127882;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"lord";0,00252112809133003;0,00104692775536772;0,00431309159097599;0,00206090499482973;0,00159003597283221;0,00318241367758317;0,0014137120622041;0;0;0;0;0;0;0;0;0;0;0;0
"los";0,00279625307601235;0;0;0;0;0;0;0;0;0;0,00251460341144705;0;0;0;0;0,00615003467141439;0;0;0
"lovegood";0;0,0077411773625652;0;0;0,00293925498092983;0;0;0,00596408737451832;0;0;0;0;0;0;0;0;0;0;0
"lubi<e6>";0;0;0,0032414446241952;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"lud<9f>mi";0;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0,0125402606696664
"ludzi";0;0;0,001437697196992;0;0;0,00106080455919439;0;0,00161318319304141;0;0,0015456787461223;0;0;0,00339757686647637;0;0;0,00332695748587986;0;0;0,00556205633739761
"ludzki";0;0;0;0;0;0;0;0;0;0,00285725859734166;0,00502920682289411;0;0;0;0;0;0;0;0,0102817181958395
"lun<b9><e6>";0;0,00236041243709563;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"luna";0;0,0154823547251304;0;0;0,00587850996185967;0;0;0,0149102184362958;0;0;0;0;0;0;0;0;0;0;0
"lupin";0;0,00490100475314735;0;0;0,00248115619585385;0;0,0308841856606577;0,00503455210177735;0;0;0;0;0;0;0;0;0;0;0
"lupina";0;0,0058058830219239;0;0;0;0;0,00783993624942815;0,00298204368725916;0;0;0;0;0;0;0;0;0;0;0
"m<b3>odego";0,00113683147127882;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"m<b3>ody";0,00795782029895173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0139396030619896;0
"m<b9><bf>";0;0;0,00224344063217923;0;0,00248115619585385;0,003310644349696;0;0;0;0;0,00212268887010726;0;0;0;0;0;0;0;0
"m<ea><bf>czyzna";0,00202240050950951;0,0013997088797647;0,00384431021667909;0;0;0;0,00378017550256373;0;0;0;0;0;0,00908490291771803;0;0;0;0;0;0
"m<f3>c";0,000972348006884378;0;0,0036966044652943;0,00132474881052392;0,00102207441341746;0,000681884697022256;0,00272620044717239;0,00207390687246635;0;0;0;0;0,00436792178564256;0;0;0,00213856678650398;0,0022585351672103;0;0
"m<f3>wi<b9>c";0;0;0;0,00380967812978888;0,00293925498092983;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0;0
"m<f3>wi<e6>";0,000616832469563852;0,00256146855456966;0,000879386409952059;0,00378173898185392;0,00145884964035093;0,00162213767078786;0,000432357793313034;0,00592034837248799;0,0124104955319995;0,0047271737273174;0,00374424298628313;0,00667534229372699;0;0;0;0,00101748866370896;0,00107456729606337;0;0
"ma<b3>a";0,000786813970403775;0;0,00224344063217923;0;0;0;0;0,00251727605088867;0;0;0;0;0;0;0;0;0,00548275003278923;0;0
"ma<b3>e";0;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0,00792177442303314;0;0
"ma<b3>ego";0,000674133503169837;0,0013997088797647;0;0;0;0,00141826172205907;0;0;0;0,0020665229812835;0;0;0;0;0;0;0;0;0,00743629119133677
"ma<b3>o";0;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"ma<b3>y";0;0;0;0;0;0,00392189250769135;0;0;0;0,00285725859734166;0;0;0,00628057786019441;0;0;0;0;0;0
"madame";0,00279625307601235;0;0;0;0,00293925498092983;0;0;0,00298204368725916;0;0;0;0;0;0;0;0;0;0;0
"magia";0,00305757528670112;0,00181384813000521;0,00622718320081629;0,00535591207486517;0,00688701718235974;0,00551367089886709;0,00244931798516896;0,0139745522222126;0;0;0;0;0;0;0;0;0;0;0
"magiczny";0,00248388626295296;0;0,000786922050704878;0,00112803418427223;0;0,000580630261271199;0,000773793812371235;0,000882974126322831;0;0,000846025638204172;0,000744566472904899;0;0,00371932025852023;0,01176859544487;0,00611237127756813;0;0;0;0
"maj<b9>c";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"malfoy";0,00151267685479802;0;0,001437697196992;0,0144263349638081;0,00954021583699326;0,00530402279597195;0,00424113618661231;0,00161318319304141;0;0;0;0;0;0;0;0;0;0;0
"malfoy<f3>w";0,00113683147127882;0,00472082487419126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"malfoya";0,00116413371559148;0,00362565046378437;0;0,00475812593053628;0,0146840177723835;0,00122456922880886;0,00163195781425165;0;0;0;0;0;0;0;0;0;0;0;0
"malfoyem";0;0;0;0;0,00293925498092983;0,00196094625384568;0,00261331208314272;0;0;0;0;0;0;0;0;0;0;0;0
"malfoyowi";0;0;0;0,00464653435399655;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mama";0;0;0;0;0,00716981791047149;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"mapa";0,00471893452218886;0;0;0;0,00212582717279936;0,00141826172205907;0,00945043875640934;0;0;0;0;0;0,00454245145885902;0;0;0;0;0;0
"marta";0,00113683147127882;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"martwi<e6>";0,000932084358670784;0;0;0;0;0;0;0;0;0;0;0;0,00628057786019441;0;0;0;0,00649503661639617;0;0
"martwy";0,000932084358670784;0;0;0,00380967812978888;0;0;0;0,00298204368725916;0;0;0;0;0;0;0;0;0;0;0
"matka";0,00151267685479802;0,00314078326610316;0,001437697196992;0;0;0;0,0014137120622041;0,00322636638608283;0;0;0;0;0;0;0;0;0,00351359168630727;0;0,00556205633739761
"maxime";0,00341049441383646;0;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"mcgonagall";0,00305757528670112;0,00181384813000521;0,00124543664016326;0,00178530402495506;0,00137740343647195;0,00551367089886709;0,00367397697775344;0,0069872761111063;0;0;0;0;0;0;0;0;0;0;0
"mecz";0,000873592939057463;0,000906924065002606;0,00498174656065303;0,00714121609982023;0,00413221030941585;0;0,00367397697775344;0,00558982088888504;0;0;0;0;0;0;0;0;0;0;0,00481825294765863
"medalion";0;0,0118020621854781;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mi<b3>o<9c><e6>";0;0;0;0;0,00293925498092983;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0,0571451719468332;0
"mi<b3>osny";0;0;0;0;0,00358490895523575;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"mi<b3>y";0;0,0019352943406413;0;0;0;0;0;0,00298204368725916;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"mi<ea>dzy";0,000504225618266007;0,00104692775536772;0,001437697196992;0;0,00159003597283221;0,00106080455919439;0;0;0;0;0;0;0;0;0,011167229390589;0;0;0;0,0111241126747952
"mi<ea>dzyczas";0;0,00163366825104912;0;0,0064318383789516;0,00496231239170769;0;0,0044120265229511;0;0;0;0;0;0;0;0;0;0;0;0
"miasta";0;0;0;0;0;0;0;0;0;0;0,00251460341144705;0;0;0;0,0206431396335072;0,00615003467141439;0;0;0
"miasteczko";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00750098732896902;0;0;0,0125402606696664
"mie<e6>";0,00466042179335392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0,0114290343893666;0
"miecz";0;0,0174176490657717;0;0;0;0;0;0;0;0,00571451719468332;0,00502920682289411;0;0;0;0;0;0;0;0
"miedza";0,00113683147127882;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"miejsce";0,00278459228304836;0,00192722387419311;0,000661641729263901;0;0,00146349892433207;0,00195276881508816;0,00260241418144231;0,00148480405984867;0;0;0;0,0100449244351883;0;0,009895000189887;0;0;0,00161698783590836;0,00284534340224219;0,00255971047383177
"mieli<e6>";0,000786813970403775;0;0,00448688126435845;0,0032159191894758;0;0;0;0;0;0;0;0;0,0212068633343734;0;0;0;0;0;0
"miesi<b9>c";0;0;0;0;0;0;0;0;0;0,00285725859734166;0;0;0;0;0;0,00615003467141439;0,0129900732327923;0;0
"mieszka<e6>";0,000324116002294793;0,000672964693718185;0,00462075558161788;0,00132474881052392;0,00102207441341746;0;0,000908733482390798;0;0,0130422453317778;0;0,000874409271535621;0;0;0;0;0,00213856678650398;0,0022585351672103;0;0
"mija";0,00372833743468313;0,0019352943406413;0;0;0;0;0;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"min";0;0,00944164974838252;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"minister";0;0,00163366825104912;0;0;0,00744346858756154;0,004965966524544;0,00220601326147555;0;0;0;0;0;0;0;0;0;0;0;0
"ministerstwo";0,00352957932786205;0,0052346387768386;0,001437697196992;0;0,00159003597283221;0,00530402279597195;0,00424113618661231;0,0129054655443313;0;0;0;0;0;0;0;0;0;0;0
"minuta";0,000932084358670784;0,0019352943406413;0;0;0;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0;0
"miot<b3>a";0,00116413371559148;0,00241710030918958;0,00663858288511948;0;0,00367100444309587;0;0,00652783125700659;0,00186222285859175;0;0;0;0;0;0;0;0;0;0;0
"misja";0;0,00490100475314735;0;0;0,00248115619585385;0,001655322174848;0;0;0;0;0;0;0;0;0,0174257946778573;0;0;0;0
"mistrz";0,000786813970403775;0;0;0;0;0,001655322174848;0,00220601326147555;0;0;0,0048238787842137;0;0;0;0;0;0;0;0;0
"mistrzostwa";0,00341049441383646;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"mo<bf>liwe";0,000932084358670784;0;0;0;0;0,00196094625384568;0;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"mo<bf>liwy";0;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"moc";0,00100845123653201;0,00104692775536772;0;0,00206090499482973;0,00318007194566442;0;0;0;0;0,0015456787461223;0;0,0218268574452421;0;0;0;0;0,00702718337261454;0;0
"mog<b9>c";0;0;0;0;0;0;0;0;0;0;0;0;0,00628057786019441;0;0;0,00615003467141439;0;0,0114290343893666;0
"mogli";0;0,0019352943406413;0;0,00380967812978888;0;0;0;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"molly";0,000932084358670784;0,0058058830219239;0;0;0;0;0;0,00596408737451832;0;0;0;0;0;0;0;0;0;0;0
"moment";0,00218398234764366;0,000906924065002606;0;0,00178530402495506;0,00137740343647195;0,000918945149811182;0,00367397697775344;0;0;0;0;0;0,00588645053511125;0;0;0;0;0;0,00481825294765863
"moody";0,013049181021391;0,0019352943406413;0;0;0;0;0;0,00596408737451832;0;0;0;0;0;0;0;0;0;0;0
"moodyego";0,00341049441383646;0,00472082487419126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"morderstwo";0,00113683147127882;0;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"morze";0;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0,00750098732896902;0;0;0
"most";0;0;0;0;0,00358490895523575;0;0;0;0;0,00696980153099482;0;0;0;0;0;0;0;0;0
"motocykl";0;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00750098732896902;0;0;0
"mowa";0,000932084358670784;0;0;0;0;0,00196094625384568;0;0;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"mroczny";0,00466042179335392;0,0019352943406413;0;0;0,00293925498092983;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mugol";0,00100845123653201;0,00104692775536772;0,00287539439398399;0,00412180998965946;0,00159003597283221;0,00106080455919439;0,0014137120622041;0;0;0;0;0;0;0;0;0;0;0;0
"mugolak<f3>w";0;0,00236041243709563;0;0;0;0,00239169919988482;0;0;0;0;0;0;0;0;0;0;0;0;0
"mundungusa";0;0,00472082487419126;0;0;0,00716981791047149;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"musie<e6>";0,00185639485536557;0;0,0019849251877917;0,000948447800747395;0,000731749462166037;0,000488192203772039;0,000650603545360578;0;0;0,000711335850560546;0,000626029284912587;0,0100449244351883;0,00312719345623787;0;0,00513926366451496;0;0,00161698783590836;0;0
"my<9c>l";0,00116413371559148;0,00120855015459479;0;0;0;0;0;0,00186222285859175;0;0;0;0;0;0;0;0,00768113169848697;0,0121680366784568;0;0,00642071433483563
"my<9c>le<e6>";0;0,00163366825104912;0,00448688126435845;0,0032159191894758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00867925680866249
"my<9c>lodsiewni";0;0,00236041243709563;0;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"mysz";0;0;0;0;0;0;0;0;0;0,00857177579202499;0,00251460341144705;0;0,00628057786019441;0;0;0;0;0;0
"n<f3><bf>";0;0,0019352943406413;0;0;0;0;0;0;0;0;0,00251460341144705;0;0,00628057786019441;0;0;0;0;0;0
"na<9c>miewa<e6>";0;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"nadal";0,000674133503169837;0;0;0;0,00212582717279936;0,00283652344411815;0;0,00431354852980117;0;0;0;0;0;0;0;0,00444803560867488;0;0;0
"nadawa<e6>";0;0;0;0,00464653435399655;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"nadchodzi<e6>";0,00372833743468313;0,0019352943406413;0;0;0;0;0,00522662416628543;0;0;0;0;0;0;0;0;0;0;0;0
"nadej<9c><e6>";0;0;0,00797294913988751;0,00761935625957777;0;0;0;0,00298204368725916;0;0;0;0;0;0;0;0;0;0;0
"nadzieja";0,000786813970403775;0;0;0;0;0,001655322174848;0;0;0;0;0,00212268887010726;0;0;0;0;0,00519151850679812;0;0;0
"nag<b3>y";0,00201690247306403;0,00104692775536772;0,00431309159097599;0;0;0;0,00424113618661231;0;0;0,0030913574922446;0,00136031406174314;0;0;0;0;0;0,00702718337261454;0;0
"najbardziej";0;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0,0139396030619896;0
"najbli<bf>szy";0,000786813970403775;0;0;0;0,00248115619585385;0;0;0,00251727605088867;0;0,00241193939210685;0;0;0;0;0;0;0;0;0
"najlepszy";0;0;0,00673032189653768;0;0,00248115619585385;0;0,00220601326147555;0,00251727605088867;0;0;0;0;0;0;0;0;0;0;0
"najm<b3>odszy";0,00113683147127882;0;0,0032414446241952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"najpierw";0;0,00163366825104912;0,00224344063217923;0;0;0;0;0;0;0;0,00424537774021452;0;0,00530171583359336;0;0;0;0;0;0
"najstarszy";0;0,00236041243709563;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"najwi<ea>kszy";0;0;0,0032414446241952;0,00464653435399655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"najwy<bf>szy";0;0;0,0032414446241952;0;0;0;0;0;0;0;0,00920092780012347;0;0;0;0;0;0;0;0
"nakazywa<e6>";0,00550769779282643;0;0;0;0;0;0;0;0;0,00241193939210685;0,00424537774021452;0;0;0;0;0,00519151850679812;0;0;0
"nale<bf>e<e6>";0,00227366294255764;0;0,00648288924839039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nale<bf>y";0;0;0;0;0;0;0;0;0;0,00571451719468332;0,00502920682289411;0;0;0;0;0;0;0,0114290343893666;0
"nam<f3>wi<e6>";0,000786813970403775;0,00163366825104912;0;0;0;0,003310644349696;0,00220601326147555;0;0;0;0;0;0;0;0;0;0;0;0
"namawia<e6>";0,00157362794080755;0;0;0;0,00248115619585385;0;0;0;0;0,00241193939210685;0;0;0;0;0;0;0,00548275003278923;0;0
"namiot";0,0055925061520247;0,0058058830219239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0228580687787333;0
"namowa";0,00113683147127882;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"napa<9c><e6>";0,00186416871734157;0;0;0,0114290343893666;0;0;0;0,00298204368725916;0;0;0;0;0;0;0;0;0;0;0
"napis";0;0;0,00265764971329584;0,00380967812978888;0;0,00392189250769135;0;0;0;0;0;0;0;0;0;0;0;0;0
"napisa<e6>";0,00157362794080755;0;0;0;0,00248115619585385;0;0,00220601326147555;0;0;0;0;0;0;0;0;0;0;0,00964775756842741;0
"napotyka<e6>";0,000932084358670784;0;0;0;0,00293925498092983;0;0;0;0;0;0;0;0;0;0;0,00615003467141439;0;0;0
"naprawd<ea>";0,00058206685779574;0,00362565046378437;0;0,00237906296526814;0;0,00122456922880886;0;0;0,0234220424327103;0;0;0;0,00784417458831334;0;0;0;0;0;0
"narni<b9>";0;0;0;0;0;0;0;0;0;0,00348490076549741;0,00306697593337449;0;0;0;0;0;0;0;0
"narni<ea>";0;0;0;0;0;0;0;0;0;0,00857177579202499;0;0;0;0,0794914929170874;0,0206431396335072;0;0;0;0
"narnii";0;0;0;0;0;0;0;0;0,0405795096165065;0,0231851811918345;0,0244856531113765;0,0873074297809686;0,00339757686647637;0,0645032503605663;0,044668917562356;0;0;0;0
"narnijczycy";0;0;0;0;0;0;0;0;0;0,00696980153099482;0,00306697593337449;0;0;0;0;0;0;0;0
"narodzenie";0;0;0,00224344063217923;0;0,00744346858756154;0;0,00220601326147555;0,00503455210177735;0;0;0;0;0;0;0;0;0;0;0
"nast<ea>pny";0,00324869099688975;0,00240902984274139;0,0019849251877917;0,000948447800747395;0,00146349892433207;0,00195276881508816;0,00195181063608173;0,000742402029924333;0;0,00142267170112109;0,00438220499438811;0;0,00469079018435681;0;0;0;0;0;0,00255971047383177
"nast<ea>powa<e6>";0,00227366294255764;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"nast<ea>puj<b9>cy";0;0,0019352943406413;0,00265764971329584;0;0;0;0;0;0;0;0;0;0;0;0,0206431396335072;0;0;0;0
"natomiast";0;0,00279941775952939;0;0;0,00425165434559873;0,00709130861029537;0;0,00215677426490059;0;0,0020665229812835;0;0;0;0;0;0;0;0;0
"natrafia<e6>";0;0;0;0;0,00358490895523575;0;0;0;0;0;0,00306697593337449;0;0;0;0;0;0;0;0
"natychmiast";0,00227366294255764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00792177442303314;0;0
"natyka<e6>";0;0;0;0;0,00587850996185967;0;0,00261331208314272;0;0;0;0;0;0;0;0;0;0;0;0,0102817181958395
"nauczy<e6>";0,000786813970403775;0;0;0,0032159191894758;0;0;0,00220601326147555;0,00251727605088867;0;0;0;0;0;0;0;0;0;0;0
"nauczyciel";0,00100845123653201;0;0,00431309159097599;0,00618271498448919;0,00795017986416105;0;0,00565484824881641;0,00322636638608283;0;0,00772839373061149;0;0;0;0;0;0;0;0;0
"nauczycielka";0;0;0;0;0;0;0,00261331208314272;0,00298204368725916;0;0,00285725859734166;0;0;0;0;0;0;0;0;0
"nauka";0,000786813970403775;0;0,00224344063217923;0;0,00248115619585385;0,001655322174848;0;0;0;0;0;0;0;0;0;0;0;0;0
"nawi<b9>za<e6>";0,000932084358670784;0;0;0;0;0,00196094625384568;0;0;0;0;0;0;0;0,0397457464585437;0;0;0;0;0
"nazwa";0,000786813970403775;0;0,00224344063217923;0;0;0;0;0;0;0;0,00212268887010726;0;0,00530171583359336;0;0;0;0;0;0
"nazwa<e6>";0;0;0,00192215510833954;0,00275536397504467;0;0;0,00189008775128187;0,00431354852980117;0;0;0;0;0,00454245145885902;0;0;0;0;0;0
"nazwisko";0,00466042179335392;0;0,00265764971329584;0;0;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0;0
"nazywa<e6>";0,00058206685779574;0;0,00331929144255974;0;0;0,00122456922880886;0,0032639156285033;0;0;0,0017842972239511;0;0;0;0;0;0;0;0;0,00642071433483563
"neville";0,000674133503169837;0,0013997088797647;0,00192215510833954;0;0;0;0,00378017550256373;0,00215677426490059;0;0;0;0;0;0;0;0;0;0;0
"nevillea";0,000932084358670784;0,0058058830219239;0;0;0;0;0;0,00596408737451832;0;0;0;0;0;0;0;0;0;0;0
"nevilleem";0;0;0,0032414446241952;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"ni<b9>";0,000275987362550328;0,00114606961454402;0;0;0,00087030451965374;0,000580630261271199;0,000773793812371235;0;0;0,000846025638204172;0,0014891329458098;0;0,00185966012926011;0,01176859544487;0;0;0;0,00338410255281669;0,00608877138846555
"niczego";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0139396030619896;0
"niczym";0,000932084358670784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0,0114290343893666;0
"niebezpiecze<f1>stwo";0;0;0;0;0;0;0;0;0;0,00285725859734166;0;0;0;0;0;0;0,00649503661639617;0;0,0102817181958395
"niechc<b9>cy";0;0;0,00265764971329584;0,00380967812978888;0,00293925498092983;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niechybny";0;0;0;0;0;0;0;0;0;0;0,00306697593337449;0;0,0076602063996311;0;0;0;0;0;0
"niecierpliwo<9c><e6>";0,00113683147127882;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"niedziela";0,000932084358670784;0;0,00265764971329584;0,00380967812978888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niego";0,0012336649391277;0,00352201926253328;0,00219846602488015;0;0,00291769928070186;0,000973282602472713;0,00172943117325214;0,001480087093122;0;0,00141815211819522;0,00124808099542771;0;0,00415634520175454;0;0,00341529140609288;0,00305246599112689;0;0,00567260847278088;0,00170105247639375
"niemowl<ea>";0,00113683147127882;0;0,0032414446241952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niemu";0,00113683147127882;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"nienawidzi<e6>";0;0;0;0,00380967812978888;0;0,00392189250769135;0;0;0;0;0;0;0;0;0;0;0,00649503661639617;0;0
"niepokoi<e6>";0,00113683147127882;0;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"niepokoj<b9>cy";0;0;0;0;0;0,00239169919988482;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"niespodziewanie";0;0,0013997088797647;0;0,00275536397504467;0;0,00141826172205907;0;0;0;0;0;0;0;0;0;0;0,0046975595574542;0;0,00743629119133677
"niestety";0;0,00120855015459479;0,00497893716383961;0;0;0,00122456922880886;0;0;0;0,00356859444790221;0,00157031634817982;0;0,00784417458831334;0;0;0;0;0;0
"nieustanny";0,00113683147127882;0;0;0;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"niewidk<b9>";0;0,0038705886812826;0;0;0,00293925498092983;0,00196094625384568;0;0;0;0;0;0;0;0;0;0;0;0;0
"niewidk<ea>";0;0,00236041243709563;0;0;0;0;0,00318736753036662;0;0;0;0;0;0;0;0;0;0;0;0
"niewidzialno<9c><e6>";0;0,00236041243709563;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"niewiele";0;0;0,0032414446241952;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"nigdy";0;0,00120855015459479;0;0;0;0,00367370768642657;0;0;0;0,0017842972239511;0,00314063269635964;0,0251964395867035;0,00392208729415667;0;0;0;0;0;0
"nikogo";0,00113683147127882;0;0,0032414446241952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nikomu";0;0;0;0,00380967812978888;0;0;0;0;0;0,00285725859734166;0;0;0;0;0;0,00615003467141439;0;0;0
"nikt";0,000873592939057463;0,000906924065002606;0;0,00714121609982023;0;0;0,00367397697775344;0,00279491044444252;0;0,00133897801871629;0,00117840180684002;0;0;0;0;0;0,00304372564254533;0;0
"nimfadora";0;0,0019352943406413;0;0;0,00293925498092983;0;0;0,00298204368725916;0;0;0;0;0;0;0;0;0;0;0
"nimi";0,000232049356920696;0,000481805968548277;0,000661641729263901;0,000948447800747395;0,000731749462166037;0,000976384407544078;0,000650603545360578;0,000742402029924333;0;0,000711335850560546;0;0;0,00156359672811894;0;0;0;0,00161698783590836;0;0,00255971047383177
"niszczy<e6>";0;0,00326733650209823;0;0;0;0;0;0,00251727605088867;0;0,00241193939210685;0;0;0;0;0,0174257946778573;0;0;0;0
"noc";0,00349437175622985;0;0,00622718320081629;0;0;0;0,00367397697775344;0;0;0,00535591207486517;0,0047136072273601;0;0;0;0,00967385669336113;0;0,00304372564254533;0,0107118241497303;0
"nocny";0,00186416871734157;0,0019352943406413;0;0,00380967812978888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"noga";0,00151267685479802;0;0,001437697196992;0,00206090499482973;0,00159003597283221;0,00106080455919439;0;0;0;0;0;0;0,00339757686647637;0;0;0;0;0;0,00556205633739761
"nokturn";0;0;0;0,00464653435399655;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nora";0,00269653401267935;0,00559883551905879;0;0,00551072795008934;0,00425165434559873;0;0;0;0;0,0020665229812835;0;0;0;0;0;0;0;0;0
"normalny";0;0;0,00265764971329584;0;0;0;0;0;0;0;0;0;0;0;0;0,00615003467141439;0,00649503661639617;0;0
"nosi<e6>";0,000786813970403775;0,00326733650209823;0,00224344063217923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00867925680866249
"notatka";0;0;0;0,00464653435399655;0,00358490895523575;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nowa";0;0,0013997088797647;0;0;0;0;0;0,00215677426490059;0;0,0020665229812835;0,00181869633480285;0;0;0;0;0;0,0140926786723626;0;0
"nowego";0,00113683147127882;0;0;0;0;0;0;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
"nowy";0,00058206685779574;0;0;0;0,0055065066646438;0;0;0,00186222285859175;0;0,00356859444790221;0,00157031634817982;0;0;0;0;0;0;0,00713718889580442;0
"numer";0;0;0,0032414446241952;0;0;0;0;0,00363709687955609;0;0;0;0;0;0;0;0;0;0;0
"o<9c>wiadcza<e6>";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0139396030619896;0
"ob<f3>z";0;0;0;0;0;0;0;0;0;0,00571451719468332;0,0125730170572353;0;0,00628057786019441;0;0;0;0;0;0
"obaj";0,00745667486936627;0;0;0;0;0,00196094625384568;0;0;0,0375065494749638;0;0;0;0;0;0;0;0;0;0
"obawa";0,00113683147127882;0;0;0;0;0;0;0;0;0;0;0;0,0076602063996311;0;0;0;0;0;0
"obci<b9><e6>";0;0;0;0;0;0;0,00318736753036662;0;0;0,00348490076549741;0;0;0;0;0;0;0;0;0
